image,GT_index,Prediction_index,IoU,confidence,size,GT_box,Prediction_box
01919.jpg,0,0,0.8775484379001247,,Tiny,"[1371.99936, 405.0, 1400.99904, 427.99967999999996]","[1371.685248, 406.1232, 1399.715712, 427.45320000000004]"
01920.jpg,0,0,0.8826595387117849,,Small,"[1706.9990400000002, 346.99968, 1744.9996800000001, 376.99992]","[1704.6456, 345.497724, 1745.5444800000002, 376.920756]"
01921.jpg,0,0,0.8615711549119066,,Tiny,"[1414.00128, 386.99964, 1448.00064, 414.99972]","[1413.460896, 388.459854, 1446.052704, 414.42726600000003]"
01922.jpg,0,0,0.8007843335085821,,Small,"[1839.99936, 456.99984, 1880.9990400000002, 486.0]","[1838.005824, 453.773772, 1880.070336, 484.571268]"
01923.jpg,0,0,0.9201011984477705,,Small,"[1035.99936, 511.00038, 1074.0000000000002, 544.9998600000001]","[1034.1845759999999, 511.467264, 1073.771904, 544.394736]"
01924.jpg,0,0,0.9523044429350318,,Small,"[1824.0000000000002, 389.00034, 1874.00064, 428.00022]","[1823.5703039999999, 388.12030200000004, 1874.6223360000001, 427.772178]"
01925.jpg,0,0,0.9430556128392544,,Small,"[1579.00032, 260.99982, 1636.9996800000001, 304.00002]","[1577.825184, 261.194598, 1636.646496, 302.79436200000004]"
01926.jpg,0,0,0.8393162436287602,,Small,"[586.99872, 653.9993999999999, 625.9996800000001, 685.9998]","[585.016608, 652.297104, 623.584992, 685.5723360000001]"
01927.jpg,0,0,0.7904830812998433,,Small,"[273.0, 630.9997200000001, 317.00064000000003, 656.99964]","[269.330016, 628.99011, 320.290464, 657.3892500000001]"
01928.jpg,0,0,0.7593604174653087,,Small,"[495.99935999999997, 777.00006, 560.99904, 810.99954]","[504.673536, 776.4075720000001, 564.762624, 813.4690679999999]"
01929.jpg,0,0,0.5092495154364519,,Small,"[561.00096, 457.99992000000003, 609.0009600000001, 489.00023999999996]","[544.195968, 451.231182, 616.747392, 486.392418]"
01930.jpg,0,0,0.8240382574841788,,Small,"[273.0, 513.00054, 322.00032000000004, 549.00018]","[272.80992000000003, 510.743394, 324.42912, 546.081966]"
01931.jpg,0,0,0.5993511767023264,,Tiny,"[407.00064000000003, 547.00056, 449.00064, 571.00032]","[404.642496, 537.55758, 449.734464, 568.40562]"
01932.jpg,0,0,0.8484357130749732,,Tiny,"[1406.9990400000002, 357.00048000000004, 1440.0, 380.00016]","[1405.786656, 356.08901399999996, 1441.108704, 378.63282599999997]"
01933.jpg,0,0,0.935500001520105,,Small,"[1084.99968, 241.00038, 1125.99936, 278.00010000000003]","[1083.8255040000001, 240.685722, 1125.046176, 278.254278]"
01934.jpg,0,0,0.8838399857666798,,Small,"[759.99936, 190.00008, 824.99904, 215.99999999999997]","[760.6872960000001, 189.130788, 822.644544, 217.27105200000003]"
01935.jpg,0,0,0.9402825263649378,,Tiny,"[982.99872, 300.00023999999996, 1021.99968, 326.00016]","[982.3924799999999, 300.227634, 1021.14672, 326.412126]"
01937.jpg,0,0,0.7748812330597599,,Small,"[729.99936, 504.99989999999997, 792.0, 542.9997]","[728.46624, 506.79135, 787.52736, 539.19513]"
01938.jpg,0,0,0.8823007269137205,,Tiny,"[1237.0003199999999, 240.99983999999998, 1273.0003199999999, 264.9996]","[1236.248064, 239.199858, 1272.312576, 265.376142]"
01939.jpg,0,0,0.8806648798744342,,Tiny,"[1160.99904, 238.00068000000002, 1194.0, 260.00028000000003]","[1161.1233599999998, 237.83079600000002, 1191.2376, 259.381764]"
01940.jpg,0,0,0.7889652747519355,,Tiny,"[782.9999999999999, 494.00010000000003, 810.9993599999999, 511.00038]","[779.7638400000001, 494.062578, 810.44544, 509.14942199999996]"
01941.jpg,0,0,0.8141947552347545,,Small,"[598.0003200000001, 449.00028, 652.00032, 482.00076]","[597.0769919999999, 453.605994, 650.688768, 481.54224600000003]"
01942.jpg,0,0,0.8369994607298953,,Tiny,"[408.00000000000006, 320.99976, 446.00064, 347.99976000000004]","[407.231232, 322.18262999999996, 444.507648, 346.12784999999997]"
01943.jpg,0,0,0.809807401643177,,Tiny,"[714.99936, 170.00064, 749.99904, 194.0004]","[713.761632, 167.018112, 749.097888, 195.00436800000003]"
01944.jpg,0,0,0.9359879518074753,,Tiny,"[1089.00096, 244.00008, 1118.00064, 264.9996]","[1089.7007999999998, 243.625428, 1118.50656, 264.847212]"
01945.jpg,0,0,0.8424031735957416,,Tiny,"[1315.99968, 189.0, 1343.99904, 212.99976]","[1315.3007039999998, 190.806678, 1342.693536, 212.49124199999997]"
01946.jpg,0,0,0.8635956990661822,,Tiny,"[1210.99968, 123.99965999999999, 1249.00032, 142.00002]","[1210.8877439999999, 122.456664, 1247.180736, 142.333416]"
01947.jpg,0,0,0.8311594841076455,,Tiny,"[570.0, 227.99988, 598.99968, 252.99972]","[568.4451839999999, 228.91669199999998, 596.749056, 253.445868]"
01948.jpg,0,0,0.9108092554854682,,Tiny,"[869.0006400000001, 127.00044000000001, 897.0000000000001, 147.99996000000002]","[869.093376, 126.31156200000001, 895.889664, 147.61315800000003]"
01949.jpg,0,0,0.9090682648824459,,Tiny,"[653.99904, 286.99974, 681.0000000000001, 304.00002]","[652.3545599999999, 286.88385600000004, 680.37888, 303.88694399999997]"
01950.jpg,0,0,0.8933324679228541,,Tiny,"[905.0006399999999, 200.99988, 940.00032, 227.99988000000002]","[904.825728, 201.878622, 938.7582720000001, 227.00233800000004]"
01951.jpg,0,0,0.9050406282408051,,Small,"[2.0006400000000024, 216.0, 74.00064, 249.00047999999998]","[0.14995199999999542, 214.45495200000002, 74.677056, 249.68152800000001]"
01953.jpg,0,0,0.9148393014326498,,Small,"[915.0, 172.99980000000002, 968.9999999999999, 195.99948]","[913.564512, 172.59782399999997, 968.277408, 196.775136]"
01954.jpg,0,0,0.9289706109489855,,Medium,"[1640.9999999999998, 298.99962000000005, 1743.0, 339.99966]","[1639.010784, 299.51413199999996, 1742.2973760000002, 341.472348]"
01955.jpg,0,0,0.818142737827994,,Medium,"[1511.00064, 624.00024, 1644.00096, 677.00016]","[1510.477824, 622.2037680000001, 1660.5442560000001, 679.6174319999999]"
01956.jpg,0,0,0.9465938493992107,,Medium,"[414.99935999999997, 396.00035999999994, 509.99904, 444.99996]","[412.41571200000004, 396.93866399999996, 510.21724800000004, 444.65349599999996]"
01957.jpg,0,0,0.7148249251213135,,Medium,"[1314.0009599999998, 236.99952, 1445.00064, 295.99992]","[1338.1073279999998, 234.337104, 1444.406592, 290.877696]"
01958.jpg,0,0,0.8707355185365512,,Small,"[740.00064, 319.00068, 790.99968, 341.00028]","[738.711648, 317.405142, 791.102112, 341.999658]"
01959.jpg,0,0,0.870840220991816,,Tiny,"[820.00032, 497.99933999999996, 862.00032, 515.9997]","[817.842816, 498.57849, 859.983744, 516.14847]"
01960.jpg,0,0,0.5072206285733282,,Tiny,"[1278.99936, 291.00006, 1296.99936, 304.00002]","[1275.347232, 288.826776, 1300.966368, 306.83426399999996]"
01961.jpg,0,0,0.9052729226527034,,Tiny,"[690.0, 421.99974, 716.0006400000001, 436.99986]","[688.196448, 421.991262, 716.0185919999999, 436.50721799999997]"
01962.jpg,0,0,0.7884423145929647,,Tiny,"[557.9999999999999, 401.00022, 577.00032, 413.00010000000003]","[555.891936, 400.683186, 577.0117439999999, 414.375534]"
01963.jpg,0,0,0.6953768986629362,,Tiny,"[1283.00064, 227.00034, 1303.99968, 240.0003]","[1281.3973440000002, 225.208026, 1305.1767360000001, 241.717014]"
01964.jpg,0,0,0.8228347368257687,,Tiny,"[1475.00064, 184.00014000000002, 1500.0009599999998, 204.00066]","[1472.74368, 182.48284800000002, 1500.39552, 203.543712]"
01965.jpg,0,0,0.8166774692306352,,Small,"[1599.00096, 471.00042, 1657.00032, 513.00054]","[1598.424864, 473.785686, 1652.6343359999998, 511.206714]"
01966.jpg,0,0,0.9378497995911268,,Small,"[1118.00064, 663.00012, 1164.0, 691.0002]","[1116.971424, 662.937534, 1162.778976, 691.375986]"
01967.jpg,0,0,0.9610535973471084,,Small,"[384.99935999999997, 576.99972, 433.99968, 600.99948]","[385.64688, 576.93546, 433.11407999999994, 600.8715]"
01968.jpg,0,0,0.9529031368308492,,Small,"[664.99968, 515.9997, 736.9996799999999, 551.9993400000001]","[664.504608, 516.372624, 735.6592320000001, 552.451536]"
01969.jpg,0,0,0.8825206296852828,,Small,"[1556.9990400000002, 368.00028000000003, 1592.9990400000002, 397.00044]","[1556.791584, 367.33149, 1594.577376, 398.63906999999995]"
01970.jpg,0,0,0.897572192264452,,Tiny,"[941.00064, 474.00012, 976.00032, 495.99971999999997]","[939.349728, 473.785848, 974.5561920000001, 496.244232]"
01971.jpg,0,0,0.8770243621157817,,Tiny,"[1265.00064, 419.00004, 1302.00096, 440.99964]","[1264.1314559999998, 418.32072, 1302.520704, 439.59024]"
01972.jpg,0,0,0.9236684158349847,,Tiny,"[1447.00032, 320.99976, 1485.00096, 347.99976000000004]","[1445.71344, 320.689584, 1484.20272, 347.62089599999996]"
01973.jpg,0,0,0.8411948515657317,,Tiny,"[1240.99968, 330.00048, 1274.00064, 357.00048000000004]","[1238.9071680000002, 331.46442, 1273.485792, 355.85838]"
01974.jpg,0,0,0.8315232079772917,,Tiny,"[1176.99936, 293.00022, 1209.0, 311.00057999999996]","[1174.545216, 292.194594, 1207.406784, 310.66140600000006]"
01975.jpg,0,0,0.9191282707876854,,Tiny,"[1001.99904, 524.99988, 1031.9990400000002, 547.9995600000001]","[1001.7041280000001, 525.26286, 1030.293312, 548.11242]"
01976.jpg,0,0,0.892272924344134,,Tiny,"[1098.0, 347.00021999999996, 1136.0006400000002, 364.0005]","[1096.967424, 346.132116, 1136.165376, 364.602924]"
01977.jpg,0,0,0.8905646355113976,,Tiny,"[194.00064, 639.9998999999999, 225.00096, 655.0000200000001]","[193.032864, 640.025388, 225.788256, 654.0932520000001]"
01978.jpg,0,0,0.905389991556499,,Tiny,"[744.99936, 703.99962, 777.0, 719.99982]","[744.1734720000001, 704.093688, 775.5410880000001, 719.6530319999999]"
01979.jpg,0,0,0.9030073181730333,,Small,"[427.99968, 627.00048, 469.99968, 654.0004799999999]","[426.874272, 626.5395900000001, 468.552288, 654.69465]"
01980.jpg,0,0,0.9378215603125367,,Tiny,"[726.9993599999999, 712.00026, 766.00032, 730.00062]","[726.542208, 711.763146, 764.9752319999999, 730.2485340000001]"
01981.jpg,0,0,0.9232798845758181,,Tiny,"[1077.0009599999998, 685.9998, 1111.00032, 707.9994]","[1075.584288, 685.6648919999999, 1110.827232, 707.571828]"
01982.jpg,0,0,0.7598707327986485,,Tiny,"[544.9987199999999, 934.99974, 576.9993599999999, 954.00018]","[535.821888, 935.0304120000001, 577.4670719999999, 954.189828]"
01983.jpg,0,0,0.7843849681843862,,Tiny,"[592.9996799999999, 872.0001000000001, 631.00032, 891.00054]","[589.9705919999999, 873.040248, 629.828448, 892.677672]"
01984.jpg,0,0,0.8818129228123206,,Tiny,"[803.99904, 760.00032, 843.0, 780.9998400000001]","[803.419488, 759.496608, 841.889952, 782.345952]"
01985.jpg,0,0,0.8777393265405473,,Small,"[805.00032, 733.0003200000001, 853.0003200000001, 760.00032]","[804.8617919999999, 733.021218, 851.3762879999999, 762.7031820000001]"
01986.jpg,0,0,0.8224702431561385,,Tiny,"[707.0006400000001, 968.00022, 732.00096, 979.00002]","[705.78, 967.1452380000001, 730.9022400000001, 979.3884419999999]"
01987.jpg,0,0,0.9047303695320719,,Tiny,"[1070.00064, 595.99962, 1104.0000000000002, 615.0000600000001]","[1069.0116480000002, 596.232252, 1102.658112, 615.383028]"
01988.jpg,0,0,0.6474614613376056,,Tiny,"[1185.0009599999998, 685.99926, 1221.00096, 704.9997]","[1183.4256, 687.4283700000001, 1218.0412800000001, 701.2593899999999]"
01989.jpg,0,0,0.7940936445718417,,Tiny,"[668.0006400000001, 572.9999399999999, 692.00064, 591.0002999999999]","[666.629664, 573.9981839999999, 691.578336, 589.252536]"
01990.jpg,0,0,0.6799335873245946,,Tiny,"[1487.00064, 729.0, 1524.00096, 751.99968]","[1487.950272, 731.8105380000001, 1519.921728, 755.075142]"
01991.jpg,0,0,0.8912202648167438,,Tiny,"[1000.0003199999999, 714.99942, 1035.0, 731.9997000000001]","[998.4048960000001, 714.2877540000001, 1035.934944, 731.920806]"
01992.jpg,0,0,0.9244051319063635,,Tiny,"[913.00032, 429.00030000000004, 946.99968, 448.00074]","[912.115584, 428.816214, 946.8629760000001, 448.772346]"
01993.jpg,0,0,0.9047036630670806,,Tiny,"[1059.99936, 618.0002999999999, 1100.9990400000002, 637.00074]","[1058.978112, 617.4708840000001, 1100.173248, 637.571196]"
01994.jpg,0,0,0.8800137872375373,,Tiny,"[1382.00064, 550.00026, 1420.00128, 569.0006999999999]","[1379.69184, 549.811206, 1419.3878399999999, 569.852874]"
01995.jpg,0,0,0.7834338647677904,,Tiny,"[1369.99968, 783.0, 1409.00064, 804.9996]","[1365.240576, 782.003754, 1407.853824, 806.356566]"
01996.jpg,0,0,0.8449472926457989,,Tiny,"[680.9990399999999, 672.0003, 718.99968, 688.0005]","[679.563456, 670.943466, 718.507584, 688.979574]"
01997.jpg,0,0,0.8232323230455009,,Tiny,"[1090.00032, 627.0004799999999, 1122.00096, 649.0000799999999]","[1088.735808, 627.706908, 1120.6273919999999, 647.295732]"
01998.jpg,0,0,0.8942376502012761,,Tiny,"[1343.99904, 638.99982, 1383.0, 659.0003399999999]","[1342.927584, 640.02663, 1383.698976, 659.3408099999999]"
01999.jpg,0,0,0.8438573219479532,,Tiny,"[841.00032, 535.00068, 874.00128, 558.00036]","[839.1713279999999, 535.428576, 872.804352, 559.499184]"
02000.jpg,0,0,0.8283895021826155,,Small,"[922.99968, 723.9996, 973.99872, 754.9999200000001]","[919.422528, 723.4686180000001, 977.644992, 753.662502]"
02001.jpg,0,0,0.8687518870992963,,Tiny,"[1005.0, 447.99966, 1044.00096, 467.0001]","[1004.701344, 449.193222, 1041.9764160000002, 466.726698]"
02002.jpg,0,0,0.9183326624830994,,Small,"[1591.99872, 328.99931999999995, 1641.99936, 360.99972]","[1593.033408, 329.709798, 1642.0437120000001, 359.742762]"
02003.jpg,0,0,0.8549978815905703,,Tiny,"[919.99968, 745.0002000000001, 959.9990399999999, 768.99996]","[918.94608, 744.8757300000001, 958.3607999999999, 767.0227500000001]"
02004.jpg,0,0,0.5560210384000989,,Small,"[1366.00032, 744.99966, 1410.00096, 781.9993800000001]","[1371.78816, 752.8244759999999, 1406.2368, 779.101524]"
02005.jpg,0,0,0.8070092576444183,,Tiny,"[1505.00064, 381.00024, 1542.00096, 405.0]","[1504.876992, 382.08942, 1537.766208, 404.02746]"
02006.jpg,0,0,0.8126198905188387,,Tiny,"[1446.99936, 460.99962000000005, 1486.00032, 481.00014]","[1446.28608, 461.953962, 1481.5449600000002, 480.616038]"
02007.jpg,0,0,0.7294059767203112,,Tiny,"[1363.99968, 739.9998, 1398.99936, 760.99932]","[1362.374976, 740.864556, 1399.0151039999998, 756.7239240000001]"
02008.jpg,0,0,0.9454869403077016,,Small,"[1224.00096, 616.9996799999999, 1283.00064, 648.0]","[1223.583936, 617.475096, 1281.228864, 647.9025839999999]"
02009.jpg,0,0,0.9559643613161699,,Medium,"[644.9990399999999, 131.00022, 776.9990399999999, 196.00001999999998]","[644.8410240000001, 131.666094, 775.6440960000001, 197.543826]"
02010.jpg,0,0,0.9516795864418945,,Small,"[612.0, 257.00003999999996, 669.99936, 286.00019999999995]","[610.230624, 256.623228, 669.890976, 286.13941199999994]"
02011.jpg,0,0,0.9382719836716963,,Tiny,"[708.99936, 425.99952, 741.0, 453.99960000000004]","[709.29696, 425.945196, 739.81536, 453.598164]"
02012.jpg,0,0,0.9035653656801002,,Tiny,"[1632.99936, 288.00036, 1665.0, 308.99988]","[1632.516, 287.336646, 1664.34288, 308.26391400000006]"
02013.jpg,0,0,0.8758003610562304,,Tiny,"[1461.00096, 453.00006, 1490.00064, 466.00001999999995]","[1460.059008, 452.22056999999995, 1490.792832, 466.22655000000003]"
02014.jpg,0,0,0.870649825586008,,Tiny,"[1137.0, 516.99978, 1162.0003199999999, 531.9999]","[1136.1259200000002, 516.950424, 1163.55408, 532.6540560000001]"
02016.jpg,0,0,0.9170806112120716,,Tiny,"[846.0000000000001, 466.00055999999995, 879.99936, 487.00007999999997]","[844.045152, 465.91745399999996, 880.7062080000001, 486.836946]"
02017.jpg,0,0,0.9469979550824641,,Small,"[1264.99968, 500.00003999999996, 1310.00064, 525.99996]","[1265.00976, 499.046724, 1310.2401599999998, 526.350636]"
02018.jpg,0,0,0.946818765420031,,Tiny,"[986.99904, 528.99966, 1020.0, 547.0000200000001]","[986.3854080000001, 528.725448, 1019.546112, 546.863832]"
02019.jpg,0,0,0.9045850582544991,,Tiny,"[931.00032, 531.0003600000001, 972.0, 556.0002000000001]","[930.024096, 531.422964, 971.252064, 557.083116]"
02020.jpg,0,0,0.858743653812333,,Tiny,"[1165.99968, 609.99966, 1193.0006399999997, 624.99978]","[1164.333408, 609.97833, 1191.898272, 625.7900700000001]"
02021.jpg,0,0,0.9650196789983151,,Tiny,"[979.00032, 689.9995799999999, 1012.9996800000001, 703.99962]","[978.888192, 689.893092, 1012.8161280000002, 703.7302679999999]"
02022.jpg,0,0,0.9161907900998276,,Small,"[1056.0, 77.99976, 1104.0, 103.99968000000001]","[1054.507968, 77.26535999999999, 1105.415232, 103.975704]"
02023.jpg,0,0,0.909410313717479,,Tiny,"[146.99903999999998, 233.99982, 184.99967999999998, 252.00018]","[146.35296, 233.57619, 183.048768, 251.93997000000002]"
02024.jpg,0,0,0.9043378039366831,,Tiny,"[602.00064, 281.99987999999996, 645.00096, 304.99956]","[601.235136, 281.55249, 644.103744, 306.04959]"
02025.jpg,0,0,0.7412429119671979,,Tiny,"[327.99936, 611.9998200000001, 366.0, 632.00034]","[324.014496, 611.49816, 372.776544, 632.5257600000001]"
02026.jpg,0,0,0.8295002500944656,,Tiny,"[354.0, 586.99998, 390.0, 599.9999400000002]","[352.89311999999995, 586.194516, 386.78304, 600.1206840000001]"
02027.jpg,0,0,0.8437734764761168,,Tiny,"[418.00032, 346.00014, 448.00032, 359.0001]","[416.958912, 345.469536, 447.194688, 359.999424]"
02028.jpg,0,0,0.9044080534853485,,Tiny,"[457.00032000000004, 361.00026, 488.0006400000001, 380.0007]","[454.915104, 361.029042, 487.847136, 379.423278]"
02029.jpg,0,0,0.8468411932287611,,Tiny,"[858.0, 332.0001, 879.99936, 342.9999]","[857.0468159999999, 331.137396, 879.370464, 342.758844]"
02030.jpg,0,0,0.8462263282077557,,Tiny,"[472.99872000000005, 420.99966, 499.9996800000001, 434.99969999999996]","[471.04175999999995, 420.315264, 499.30319999999995, 435.368736]"
02031.jpg,0,0,0.8925139435222325,,Tiny,"[1354.00032, 592.99992, 1386.00096, 614.99952]","[1352.4514560000002, 593.940168, 1385.268864, 614.9643120000001]"
02032.jpg,0,0,0.8620157710428101,,Tiny,"[827.9999999999999, 659.0003399999999, 854.0006400000001, 674.00046]","[828.031872, 659.3517720000001, 854.1530879999999, 672.363828]"
02033.jpg,0,0,0.8173199778140182,,Tiny,"[1072.00032, 598.99986, 1104.00096, 616.00014]","[1070.083392, 597.507624, 1103.4334079999999, 616.822776]"
02034.jpg,0,0,0.9226248804067382,,Small,"[1027.0003199999999, 479.99952, 1070.00064, 505.99944000000005]","[1027.452672, 481.252698, 1070.423808, 505.72042200000004]"
02035.jpg,0,0,0.8796690392122485,,Tiny,"[1465.99872, 384.00048, 1498.99968, 405.0]","[1464.736032, 382.46985, 1499.6671680000002, 404.97759]"
02036.jpg,0,0,0.7190568185042708,,Tiny,"[961.99968, 358.00002000000006, 987.0, 370.99998]","[957.4420799999999, 357.61915799999997, 985.8897599999999, 372.294522]"
02037.jpg,0,0,0.7294287363573819,,Tiny,"[719.99904, 410.99994, 744.99936, 428.00022]","[716.833536, 410.23773000000006, 746.5443839999999, 429.84891]"
02038.jpg,0,0,0.7945623119826087,,Tiny,"[1249.00032, 445.9995, 1280.00064, 458.99946]","[1249.2369600000002, 445.000338, 1276.36944, 459.508302]"
02039.jpg,0,0,0.9094207739157394,,Tiny,"[1653.0, 255.99996, 1685.00064, 280.9998]","[1651.5744, 255.953142, 1685.45472, 280.065978]"
02040.jpg,0,0,0.6580352133890799,,Tiny,"[970.9996800000001, 606.00042, 1021.00032, 620.0004600000001]","[970.3879679999999, 605.432556, 1020.859392, 626.411124]"
02041.jpg,0,0,0.8262082604883971,,Small,"[1576.00032, 437.0004, 1632.0009599999998, 463.00032000000004]","[1580.189856, 436.743144, 1627.047264, 463.138776]"
02042.jpg,0,0,0.8968514835896468,,Tiny,"[1275.00096, 552.99942, 1321.00032, 571.99986]","[1274.799552, 552.418866, 1320.0612480000002, 573.116094]"
02043.jpg,0,0,0.7505949299124555,,Tiny,"[965.9990399999999, 489.99978000000004, 997.9996799999999, 503.99982]","[966.251712, 488.218212, 995.7694080000001, 502.729308]"
02044.jpg,0,0,0.7771382035238633,,Tiny,"[464.00064, 405.99954, 486.0, 417.99942]","[464.44732799999997, 405.43939800000004, 484.27075199999996, 416.78404200000006]"
02045.jpg,0,0,0.7827211648566238,,Tiny,"[945.0009600000001, 568.99962, 974.00064, 584.99982]","[942.872448, 568.001484, 971.7246719999999, 584.393076]"
02046.jpg,0,0,0.8414317487538553,,Tiny,"[390.99936, 500.99958000000004, 430.99872, 521.0001]","[387.096576, 500.251896, 432.920064, 521.000424]"
